"id","name","neighbourhood_group_cleansed","neighbourhood_cleansed","property_type","room_type","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","bedrooms","beds","price"
50102924,"Center of a lively area of Upper West Side","Manhattan","Upper West Side","Private room in rental unit","Private room",26,5,5,5,5,5,4.96,4.96,1,1,90
50103774,"Cozy and Close To Everything. - 14","Manhattan","Upper West Side","Private room in rental unit","Private room",15,4.33,4.73,4.47,4.67,4.33,4.93,4.47,1,1,60
50104059,"Close To Central Park, Museums, and More - 12","Manhattan","Upper West Side","Private room in rental unit","Private room",10,4.3,4.8,4,5,4.6,4.9,4.6,1,1,59
50104303,".Stay with us - 11","Manhattan","Upper West Side","Private room in rental unit","Private room",8,4,3.88,3.75,4.63,4.13,4.5,4.38,1,1,57
50104622,"Cozy Home Away Apartment","Queens","Queens Village","Entire residential home","Entire home/apt",25,4.36,4.4,4.12,4.88,4.76,4.76,4.44,3,4,109
50104923,"Sleep Comfort 2","Brooklyn","East New York","Private room in rental unit","Private room",6,4.17,4.33,4.33,4.33,4.33,3.83,4.17,1,1,51
50106057,"UR VACATION HOME","Queens","Springfield Gardens","Entire rental unit","Entire home/apt",4,5,5,4.75,5,5,4.75,4.75,2,2,141
50114549,"Cozy Getaway In Broadway BA 623","Manhattan","Midtown","Private room in condominium (condo)","Private room",24,4.46,4.63,4.38,4.67,4.63,4.75,4.54,1,3,238
50114749,"1 BR close to Prospect Park","Brooklyn","Flatbush","Entire rental unit","Entire home/apt",3,4.33,5,4.33,5,5,5,4.67,1,1,100
50114760,"Slice of Brooklyn 2 Bedroom Duplex Home","Brooklyn","Williamsburg","Entire residential home","Entire home/apt",11,4.91,5,4.82,4.91,4.82,5,4.91,2,2,250
50115342,"Bright and Cozy Brooklyn Brownstone","Brooklyn","East Flatbush","Entire rental unit","Entire home/apt",3,5,5,5,5,5,4,5,3,3,199
50117518,"Brooklyn’s Finest I","Brooklyn","Canarsie","Private room in residential home","Private room",6,4.17,4.17,3.83,4.33,4.5,4.17,4.17,1,1,49
50117718,"Modern Renovated 1 Bedroom","Brooklyn","Brooklyn Heights","Entire rental unit","Entire home/apt",1,5,5,5,5,5,5,5,1,1,200
50124455,"Convenient 1Br. Apt in Jackson Hgts","Queens","Jackson Heights","Entire condominium (condo)","Entire home/apt",18,4.94,4.94,5,5,5,5,4.94,1,2,98
50128696,"Beautiful Redone 3 Bedroom.Close To Subway","Brooklyn","Crown Heights","Entire residential home","Entire home/apt",14,4.71,4.86,4.79,4.93,4.93,4.36,4.57,3,5,306
50129322,"4 Bedroom...Close To Subway","Brooklyn","Crown Heights","Entire residential home","Entire home/apt",12,4.58,4.67,4.5,4.83,4.92,4,4.75,4,6,350
50132200,"LG LUX 🌆2 BDR🛌 9 💻KEURIG, W/D KG SZ BD, IRON🗽DRYER","Bronx","Concourse Village","Entire condominium (condo)","Entire home/apt",20,4.25,4.1,4.25,4.4,4.2,4.4,4.2,1,8,182
50133133,"Amazing location, studio, one floor up. Brand new.","Manhattan","East Village","Entire rental unit","Entire home/apt",2,4.5,5,5,3.5,4,5,3.5,1,1,100
50133539,"Renovated & Spacious 3BR Apt, 20 Min to the City!","Queens","Ridgewood","Entire rental unit","Entire home/apt",2,4.5,5,5,5,4,4.5,4.5,3,3,240
50133982,"5 G free WiFi in room.","Manhattan","Midtown","Room in hotel","Private room",16,4.81,4.94,4.75,4.94,4.88,5,4.75,1,1,115
50133987,"HOME SUITE BASEMENT","Brooklyn","Flatlands","Entire rental unit","Entire home/apt",20,4.95,5,4.95,4.9,5,4.6,5,1,3,110
50137608,"Entire 1-Bedroom Apartment - Empire State Building","Manhattan","Midtown","Entire rental unit","Entire home/apt",16,4.06,4.25,4.13,4.56,4.38,4.63,4.06,1,1,183
50138478,"Area 61 (Event’s ONLY )","Brooklyn","Cypress Hills","Entire residential home","Entire home/apt",6,5,5,4.67,5,5,4.5,4.83,1,2,100
50138941,"Central Park Cute Cozy Private Room","Manhattan","Upper East Side","Private room in rental unit","Private room",26,4.5,4.69,4.31,4.58,4.65,4.73,4.38,1,1,79
50145063,"Full First Floor 1 Bd Apt w/ Yard","Queens","Astoria","Entire rental unit","Entire home/apt",14,5,5,4.93,5,4.93,4.93,4.93,1,2,138
50148960,"Little cave in the middle of Williamsburg","Brooklyn","Williamsburg","Private room in rental unit","Private room",10,4.4,4.5,4.6,4.5,4.6,5,4.3,1,1,163
50150722,"Bright 2 bedroom duplex high ceiling and roofdeck","Brooklyn","Williamsburg","Entire rental unit","Entire home/apt",5,4.8,4.8,4.8,4.8,5,4.4,4.6,2,1,280
50153056,"CARTAZ PLACE ( Entire Unit Located In Brooklyn )","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",9,4.89,5,5,4.78,5,4.44,4.89,2,2,175
50154258,"Spacious Home with Privacy in Heart of Astoria","Queens","Long Island City","Entire residential home","Entire home/apt",25,4.84,4.88,4.84,4.96,4.76,4.92,4.8,3,4,229
50154380,"Beautiful Brownstone 1BR apt in Bedstuy-Brooklyn","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",20,4.95,4.95,5,5,4.95,4.85,4.95,1,2,165
50155245,"Charming Minimalistic Gramercy Park  1 Bedroom","Manhattan","Kips Bay","Entire rental unit","Entire home/apt",5,5,5,5,5,5,4.8,5,1,1,140
50155997,"Fresh, Spacious 1Br Curated for An Enjoyable Stay","Manhattan","East Harlem","Entire rental unit","Entire home/apt",33,4.79,4.79,4.88,4.76,4.85,4.67,4.82,1,2,160
50156236,"Spacious basement studio in Brooklyn.","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",35,4.91,4.91,4.94,4.94,5,4.77,4.94,1,1,106
50156834,"Beach Hut","Queens","Arverne","Private room in rental unit","Private room",13,4.46,4.38,4.69,4.62,4.77,4.38,4.31,1,1,111
50157747,"Cozy and Comfort room","Brooklyn","Sheepshead Bay","Private room in condominium (condo)","Private room",5,5,5,5,5,5,5,5,1,1,60
50157885,"Cozy stay in Clinton Hill  Downtown Brooklyn","Brooklyn","Bedford-Stuyvesant","Private room in rental unit","Private room",18,4.89,4.94,4.94,5,5,4.89,4.89,1,1,82
50158304,"Gorgeous studio in Williamsburg luxury building","Brooklyn","Williamsburg","Entire rental unit","Entire home/apt",1,4,5,5,4,4,5,4,1,1,125
50159127,"Private bedroom for physicians & medical students","Bronx","Concourse","Private room in rental unit","Private room",3,4,4.33,4,4.33,4.33,4.33,4,1,1,40
50164061,"Studio  apartment available Fortgreene Brooklyn","Brooklyn","Fort Greene","Entire rental unit","Entire home/apt",20,4.25,4.4,3.85,4.65,4.6,4.7,4.3,1,1,81
50164728,"Quiet 1 bedroom with Private Garden","Brooklyn","Greenpoint","Entire rental unit","Entire home/apt",1,5,5,5,5,5,5,5,1,1,200
50168481,"Cozy and bright apartment in heart of Fort Greene","Brooklyn","Fort Greene","Entire rental unit","Entire home/apt",3,5,5,5,5,5,5,5,1,1,180
50170583,"COMFORTABLE GARDEN APARTMENT WITH PRIVATE ENTRANCE","Brooklyn","Prospect-Lefferts Gardens","Entire rental unit","Entire home/apt",13,5,4.85,4.92,5,5,5,4.92,1,2,130
50171481,"Cozy Upper East Side Apartment","Manhattan","Upper East Side","Private room in rental unit","Private room",3,5,5,5,5,5,5,5,1,1,100
50172208,"Cute Plant Themed Bedroom","Bronx","Port Morris","Private room in rental unit","Private room",44,4.98,5,4.98,4.95,4.98,4.57,4.95,1,1,65
50174803,"First floor comfort","Brooklyn","East New York","Entire rental unit","Entire home/apt",2,5,5,5,5,5,5,5,2,2,140
50177212,"2 bedroom basement by LaGuardia airport","Queens","East Elmhurst","Entire residential home","Entire home/apt",10,5,5,5,5,5,5,5,2,2,133
50179515,"Elegant Apartment-Perfect Location to discover NYC","Manhattan","Upper East Side","Entire rental unit","Entire home/apt",8,5,5,5,5,5,5,4.88,1,1,318
50180051,"Luxurious Colorful Mid-Century Apt in Midtown West","Manhattan","Hell's Kitchen","Entire rental unit","Entire home/apt",4,5,5,5,5,5,5,5,1,1,316
50181296,"Large Private Room ( Fits 3ppl ) Upper East Side","Manhattan","East Harlem","Private room in condominium (condo)","Private room",7,4.57,4.29,4.14,4.71,4.71,4.57,4.43,1,1,95
50181584,"Bright & Cozy Basement space in Brooklyn🌃","Brooklyn","East Flatbush","Entire residential home","Entire home/apt",20,4.9,4.85,4.85,4.9,4.85,4.55,5,2,3,106
50181971,"Lovely 1 bedroom apartment in Manhattan +3","Manhattan","Harlem","Entire rental unit","Entire home/apt",15,4.73,4.73,4.67,4.8,4.93,4.87,4.73,1,1,160
50184806,"Luxury Condo in BK’s Little Caribbean","Brooklyn","East Flatbush","Entire condominium (condo)","Entire home/apt",2,5,5,5,5,5,4.5,5,2,2,233
50190637,"Comfort Station 24/7 Check in, Nextdoor to Subway","Brooklyn","Bedford-Stuyvesant","Shared room in rental unit","Shared room",5,4.8,4.6,4,5,5,5,4.4,1,1,40
50190835,"Crash Pad, Centrally Located,Nextdoor to Subway","Brooklyn","Bedford-Stuyvesant","Shared room in rental unit","Shared room",1,3,3,2,4,5,3,3,1,1,40
50191037,"Cozy & Bright Room #1","Brooklyn","Bedford-Stuyvesant","Private room in rental unit","Private room",32,4.78,4.81,4.81,4.84,4.75,4.81,4.84,1,1,68
50191539,"Modern, Cozy, Apt w/ Foam Bed, 60in TV, Dishwasher","Bronx","Van Nest","Entire rental unit","Entire home/apt",5,5,5,5,5,5,4.8,5,1,1,102
50191990,"NYC Manhattan Private Room! Private Bathroom!!","Manhattan","Harlem","Private room in rental unit","Private room",12,4.33,4.17,4.5,4.33,4.33,4.33,4.33,1,1,108
50193103,"Luxury 2-bedroom stay in Fort Greene, Brooklyn","Brooklyn","Fort Greene","Entire condominium (condo)","Entire home/apt",2,5,5,5,5,5,5,5,2,2,343
50195100,"Williamsburg Voyage Oasis","Brooklyn","Williamsburg","Entire rental unit","Entire home/apt",5,4.8,5,5,5,5,5,5,2,2,250
50195162,"MUDDNETT Evsp. 🌟🌟🌟🌟🌟","Brooklyn","Bushwick","Private room in rental unit","Private room",12,4.92,4.92,5,5,5,4.83,4.67,1,4,279
50195262,"Spacious 2 bdr Apartment in Brooklyn","Brooklyn","Sheepshead Bay","Entire serviced apartment","Entire home/apt",6,3.83,4,4.33,4.67,4.33,4.83,4,2,2,139
50196203,"Red Brick Landmark Home","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",27,4.93,4.85,4.93,5,5,4.7,4.85,2,3,138
50199416,"° Private Room with Twin Beds, Next To Subway.","Brooklyn","Clinton Hill","Private room in rental unit","Private room",2,3.5,4,3,5,5,4.5,4.5,1,2,70
50199869,"Gorgeous Sunny & Spacious 2 Bedroom w private deck","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",1,5,5,5,5,5,5,5,2,2,185
50199947,"Location, Location, Location....15min to Manhattan","Queens","Ditmars Steinway","Private room in residential home","Private room",16,4.44,4.56,4.44,4.94,4.5,4.44,4.44,1,2,64
50200118,"Sofácama/Living-Apartamento Femenino (only woman)","Queens","Corona","Shared room in rental unit","Shared room",13,4.85,4.69,4.69,4.77,4.77,4.23,4.92,1,1,30
50201085,"fantastic and confortable room to rest nd be quiet","Bronx","Mount Hope","Private room in bed and breakfast","Private room",9,4.89,4.89,5,4.89,4.89,5,5,1,1,45
50207302,"HEART OF MANHATTAN NEW YORK TIMES SQUARE! NEW YORK","Manhattan","Hell's Kitchen","Entire rental unit","Entire home/apt",12,4.17,4.42,4,4.25,4.42,4.92,4.17,2,3,296
50207789,"Bright comfortable room + bathroom,  Brooklyn","Brooklyn","Sheepshead Bay","Private room in serviced apartment","Private room",5,5,5,5,4.8,5,5,5,1,1,72
50209309,"Modern comfortable room with its own bathroom","Brooklyn","Sheepshead Bay","Private room in rental unit","Private room",9,5,5,5,5,5,4.89,4.67,1,1,75
50213443,"Comfy with a beautiful view","Brooklyn","Flatbush","Entire rental unit","Entire home/apt",1,5,5,4,5,5,5,5,1,1,150
50213471,"Nice and Spacious 3 bedroom in the Upper East Side","Manhattan","Upper East Side","Entire rental unit","Entire home/apt",3,4.33,4.67,5,4.67,4.67,4.67,4.67,3,2,331
50213540,"★☆Sunnyside☆★ Locals favorite neighbor for living","Queens","Sunnyside","Private room in townhouse","Private room",1,5,5,5,5,5,4,5,1,1,45
50214010,"★☆Sunnyside☆★ Locals favorite neighbor for living","Queens","Sunnyside","Private room in townhouse","Private room",1,3,3,5,5,5,4,2,1,1,45
50217756,"Sunny Room in Prime LES Location","Manhattan","Chinatown","Private room in rental unit","Private room",1,5,5,5,5,5,5,4,1,1,120
50218280,"BLUE NEON LOCKED PRIVATE ROOM W/ TV","Brooklyn","Bedford-Stuyvesant","Private room in townhouse","Private room",16,4.94,5,5,5,5,4.81,4.81,1,1,70
50225837,"Williamsburg Treasure","Brooklyn","Williamsburg","Entire rental unit","Entire home/apt",1,4,4,4,5,5,5,3,2,3,120
50227370,"Artist Harlem Hangout!","Manhattan","Harlem","Entire rental unit","Entire home/apt",6,5,5,5,5,5,4.67,5,1,2,75
50229097,"Casa Renovare (4BR with Backyard & Washer/Dryer)","Brooklyn","Crown Heights","Entire rental unit","Entire home/apt",13,4.23,4.38,4.46,4.54,4.62,3.85,4.31,4,5,270
50229441,"★☆Sunnyside☆★ Locals favorite neighbor for living","Queens","Sunnyside","Private room in townhouse","Private room",1,5,5,5,5,5,5,5,1,1,49
50229559,"Comfy Studio off of Wyckoff/Myrtle -  L/M Train 🚂","Brooklyn","Bushwick","Entire rental unit","Entire home/apt",1,5,5,5,5,5,5,5,1,2,95
50231445,"Palmetto Guest Suite","Brooklyn","Bushwick","Entire rental unit","Entire home/apt",2,4.5,5,4.5,5,5,5,4.5,1,1,101
50232312,"Bushwick Room w/Private Bath in Vintage Loft","Brooklyn","Bushwick","Private room in loft","Private room",14,4.64,4.86,4.79,4.86,4.57,4.57,4.79,1,1,87
50232928,"Private Studio Apartment -15 min from Times Square","Queens","Astoria","Entire residential home","Entire home/apt",2,5,5,5,5,5,5,5,1,2,79
50240309,"Modern spacious 1 bedroom","Bronx","Highbridge","Entire rental unit","Entire home/apt",2,5,5,5,5,5,4,4.5,1,2,184
50241334,"❤️ of Downtown of Brooklyn |FREE 🍷 & 🥂 🏓 Table","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",28,4.89,4.89,5,4.89,5,4.93,4.93,2,4,149
50243854,"Newly Renovated Oasis in Prime Carroll Gardens","Brooklyn","Carroll Gardens","Entire rental unit","Entire home/apt",3,4.67,4.33,5,5,5,5,4.67,1,1,206
50245157,"Beautiful 3 bedroom in Manhattan!","Manhattan","Morningside Heights","Entire rental unit","Entire home/apt",1,5,5,5,5,4,4,5,3,3,170
50247406,"Hello Gorgeous 1BR Bushwick Modern Brooklyn Oasis","Brooklyn","Bushwick","Entire rental unit","Entire home/apt",33,4.94,5,4.97,5,4.97,4.55,4.88,1,2,176
50247467,"Stay in the Heart of Queens B1","Queens","Jackson Heights","Private room in residential home","Private room",6,5,5,5,5,5,5,5,1,2,80
50249632,"Brooklyn’s 3 Bedroom Dream Home","Brooklyn","East Flatbush","Entire residential home","Entire home/apt",10,4.4,4.5,4.6,4.6,4.9,3.9,4.3,3,4,350
50258008,"Central Located CrashPad,Next2Subway/Pratt/BARCLAY","Brooklyn","Bedford-Stuyvesant","Shared room in rental unit","Shared room",2,5,4.5,4.5,5,5,5,4,1,1,30
50258943,"Comfort Station,Next to Subway, Centrally Located","Brooklyn","Bedford-Stuyvesant","Shared room in rental unit","Shared room",2,4.5,5,5,5,5,5,5,1,1,40
50263277,"Spacious loft in the heart of TriBeCa","Manhattan","Tribeca","Entire loft","Entire home/apt",2,4.5,4.5,5,4.5,5,5,5,2,3,350
50263492,"large bedroom in Luxury upper west side apartment","Manhattan","Upper West Side","Private room in rental unit","Private room",1,5,5,5,5,5,5,5,1,1,70
50264007,"NEW UES 1 bed/ 2 bath","Manhattan","Midtown","Entire serviced apartment","Entire home/apt",1,5,5,5,5,5,5,5,1,1,275
50265944,"Clean and quiet room A","Brooklyn","East Flatbush","Private room in rental unit","Private room",2,3.5,4.5,3,5,5,3.5,3,1,2,50
50265988,"Good and relax 15 min from the city","Queens","Middle Village","Private room in residential home","Private room",6,4.83,4.83,4.67,5,5,4.67,4.67,1,1,68
50266054,"Safe, Convenient, Quiet, Spacious room & backyard","Manhattan","Kips Bay","Entire loft","Entire home/apt",21,5,5,5,5,5,5,5,1,2,300
50267090,"Modern Luxurious Wall Street Studio","Manhattan","Financial District","Entire rental unit","Entire home/apt",7,4.29,4.57,4,4.43,4.29,4.86,4.43,1,1,169
50267398,"BED-STUY- the most Beautiful brown-stone in Brooky","Brooklyn","Bedford-Stuyvesant","Entire rental unit","Entire home/apt",4,4.5,4.25,4.25,4.5,4.25,5,4.25,2,1,229
50268123,"1 Bedroom w Gym & Elevator, where NoHo meets Soho!","Manhattan","Nolita","Entire rental unit","Entire home/apt",1,5,5,5,4,4,5,4,1,2,159
50269130,"Entire 2-Bedroom Apartment in Upper Manhattan","Manhattan","Harlem","Entire rental unit","Entire home/apt",21,4.48,4.48,4.62,4.81,4.76,4.33,4.14,2,3,150
50270699,"Comfortable Cozy Stay 01","Manhattan","Upper West Side","Private room in rental unit","Private room",13,4.69,4.62,4.23,4.92,5,5,4.54,1,1,59
50270822,"Central Park and More 02","Manhattan","Morningside Heights","Private room in rental unit","Private room",13,4.23,4.69,4.08,4.46,4.23,4.69,4.23,1,1,58
50272588,"Private Room in Historic House with Yard","Brooklyn","Bushwick","Private room in townhouse","Private room",23,4.78,4.78,4.3,5,4.96,4.91,4.74,1,1,67
50273161,"Room in a 4-bedroom loft in quiet Brooklyn","Brooklyn","Bedford-Stuyvesant","Private room in condominium (condo)","Private room",1,5,5,5,5,5,5,5,3,3,65
50277469,"Huge WFH Penthouse in Astoria. 9 mins to Manhattan","Queens","Astoria","Entire rental unit","Entire home/apt",1,5,5,5,5,5,5,5,2,2,195
50279149,"*New* Charming Artsy Studio with private entrance","Staten Island","Arden Heights","Entire rental unit","Entire home/apt",52,4.98,5,5,5,5,4.98,4.96,1,1,103
50284772,"Harlem unit - NEXT TO IT ALL. Cozy and Comfortable","Manhattan","Harlem","Private room in rental unit","Private room",1,5,5,5,5,5,5,5,1,1,65
50285340,"Brooklyn 2 Bedroom Condo + Gym + Rooftop","Brooklyn","Prospect-Lefferts Gardens","Entire rental unit","Entire home/apt",18,4.83,4.67,4.89,4.83,4.89,4.67,4.72,2,3,329
50286714,"Modern bedroom in Brooklyn5 min from train station","Brooklyn","Brownsville","Private room in residential home","Private room",28,5,5,5,5,5,4.61,4.96,1,2,85
50287920,"Prime East Williamsburg - LARGE loft - SUPERHOST","Brooklyn","Williamsburg","Private room in rental unit","Private room",12,4.92,4.92,4.83,4.92,5,4.92,4.92,1,1,146
50288087,"cozy komfy full 1 bdroom apartment ...420 friendly","Brooklyn","Bedford-Stuyvesant","Entire serviced apartment","Entire home/apt",23,4.87,4.96,4.74,4.91,5,4.43,4.83,1,1,130
50288333,"A cozy private room in a 3 bedroom apt   3rd floor","Bronx","Clason Point","Private room in rental unit","Private room",3,5,5,5,5,5,4.67,5,1,1,35
50289078,"LOVELY 2 BEDROOMS IN THE HEART OF NEW YORK CITY!","Manhattan","Hell's Kitchen","Entire rental unit","Entire home/apt",2,4.5,4.5,4.5,4.5,5,4.5,4.5,2,2,250
50300354,"Quaint & Spacious Brooklyn, Greenpoint Apartment","Brooklyn","Greenpoint","Entire rental unit","Entire home/apt",6,4.83,4.83,4.83,5,5,5,4.83,1,1,213
50303978,"DELIGHTFUL DECATUR","Brooklyn","Bushwick","Private room in rental unit","Private room",35,4.77,4.86,4.74,4.77,4.91,4.71,4.77,1,1,75
50307683,"Comfy bedroom in apt share 20 mins to City!","Brooklyn","Bedford-Stuyvesant","Private room in rental unit","Private room",1,5,5,5,5,5,5,5,1,1,36
50307864,"Private Room near Times Square","Manhattan","Hell's Kitchen","Private room in rental unit","Private room",9,3.89,4,3.89,4.78,4.89,4.78,4.11,1,1,85
50307912,"New York or Nowhere 03","Manhattan","Upper West Side","Private room in rental unit","Private room",12,4,4.5,3.83,4.58,4.17,4.33,4,1,1,60
50308659,"These Streets Will Make You Feel Brand New 04","Manhattan","Morningside Heights","Private room in rental unit","Private room",10,4.3,4.6,3.8,4.5,4.6,4.7,4.4,1,1,59
50309369,"Lovely 3 bedroom apt in Williamsburg","Brooklyn","Williamsburg","Entire rental unit","Entire home/apt",1,5,3,5,5,5,5,5,3,4,130
50309981,"Lovely 1 Bedroom condo in Brooklyn","Brooklyn","East Flatbush","Entire condominium (condo)","Entire home/apt",1,5,5,5,5,5,4,5,1,1,140
50310154,"Clean & Comfy Private Room, near Manhattan","Queens","Sunnyside","Private room in rental unit","Private room",16,5,5,5,5,5,5,5,1,1,78
